Id,Label,timeset,lat,lng,polarity,followers,friends,listed,status,polarity_boolean,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,strongcompnum
guscraw,guscraw,,27.664827,-82.998794,-0.553333,966,309,34,56207,TRUE,1,1,2,1,1,2,94,0.081352,0.140899,17022,3,0.000114,3,381
Patton_Pending,Patton_Pending,,40.761765,-81.913305,0.046667,33,56,0,2866,FALSE,2,2,4,2,2,4,96,0.06872,0.101446,41813.237562,3,0.000165,3,381
CylanosTweets,CylanosTweets,,33.791638,-72.387502,-0.106667,297,24,1,188,TRUE,1,1,2,1,1,2,95,0.072231,0.109739,23071.508525,3,0.000096,3,381
PolUnpurrect,PolUnpurrect,,33.791638,-81.913305,-0.053333,357,351,3,4798,TRUE,2,2,4,2,2,4,94,0.077847,0.126748,40883.187539,3,0.000202,3,381
Calrissian360,Calrissian360,,53.789954,-72.387502,-0.106667,1990,2741,38,19432,TRUE,1,1,2,1,1,2,94,0.079502,0.133474,286.241054,3,0.000081,3,381
manoharvashish,manoharvashish,,10.691803,-82.998794,-0.053333,8,19,0,125,TRUE,2,2,4,2,2,4,94,0.07994,0.135086,24612.376741,3,0.000162,3,381
CainHeleverok,CainHeleverok,,46.227638,-72.387502,-0.107778,500,1016,32,32792,TRUE,1,1,2,1,1,2,98,0.063056,0.088022,17135.25,3,0.000098,3,381
EpochPhoenix,EpochPhoenix,,33.791638,-72.387502,-0.106667,180,300,6,3957,TRUE,1,1,2,1,1,2,97,0.067293,0.098065,17106.25,3,0.000109,3,381
ZoeScavenger,ZoeScavenger,,33.791638,-122.411031,-0.106667,294,589,14,6597,TRUE,1,1,2,1,1,2,96,0.072139,0.110992,17077.25,3,0.000118,3,381
15shekels,15shekels,,51.404503,103.6,-0.106667,9,54,1,752,TRUE,1,1,2,1,1,2,95,0.077739,0.128383,17048.25,3,0.000126,3,381
MeMeBigBoy6699,MeMeBigBoy6699,,33.791638,-82.998794,0.046667,13,113,0,1338,FALSE,2,2,4,2,2,4,94,0.08428,0.1534,43832.283906,3,0.000196,3,381
Melonfox_,Melonfox_,,33.791638,-82.998794,-0.106667,140,1019,8,949,TRUE,1,1,2,1,1,2,94,0.079671,0.132054,1249.331081,3,0.00008,3,381
PepeDowski,PepeDowski,,0,-81.913305,-0.106667,54,128,2,124,TRUE,1,1,2,1,1,2,95,0.075272,0.12035,2041.32212,3,0.000071,3,381
JosephRatliff,JosephRatliff,,33.791638,-82.998794,-0.106667,2251,246,114,35924,TRUE,1,1,2,1,1,2,94,0.078148,0.129169,1231.550116,3,0.000094,3,381
TheTemmaTheHun,TheTemmaTheHun,,37.09024,-122.411031,0.023333,37,219,1,878,FALSE,2,2,4,2,2,4,95,0.073835,0.116163,63446.694236,3,0.000187,3,381
KiroSVK,KiroSVK,,48.576181,-82.998794,-0.053333,42,309,1,1327,TRUE,2,2,4,2,2,4,95,0.076152,0.122618,13966.096287,3,0.000144,3,381
magicreeper117,magicreeper117,,54.978252,-82.998794,-0.106667,39,89,2,528,TRUE,1,1,2,1,1,2,94,0.080851,0.139099,3915.591866,3,0.000087,3,381
RictalEye,RictalEye,,0,-81.913305,-0.053333,45,45,1,6743,TRUE,1,1,2,1,1,2,94,0.076429,0.122282,6170.838219,3,0.000099,3,381
KEKarotto,KEKarotto,,33.791638,-82.998794,-0.106667,48,162,0,1255,TRUE,1,1,2,1,1,2,93,0.082747,0.144381,6141.838219,3,0.00011,3,381
notbatman02,notbatman02,,38.570492,-81.913305,-0.106667,54,135,1,885,TRUE,1,1,2,1,1,2,95,0.078568,0.131575,514.469122,3,0.000083,3,381
MarioKingYT,MarioKingYT,,41.709716,-82.998794,-0.106667,341,256,4,6338,TRUE,1,1,2,1,1,2,94,0.076299,0.121484,5800.463033,3,0.000095,3,381
InternetDoggo,InternetDoggo,,53.480759,-82.998794,-0.106667,26,77,0,216,TRUE,1,1,2,1,1,2,93,0.082594,0.143134,5771.463033,3,0.000107,3,381
Snarkarino,Snarkarino,,33.791638,-81.913305,-0.106667,14,41,0,1293,TRUE,1,1,2,1,1,2,93,0.081134,0.137431,194.062739,3,0.000085,3,381
ZalzoTV,ZalzoTV,,35.721293,-122.411031,-0.106667,11,111,0,539,TRUE,1,1,2,1,1,2,95,0.07276,0.112401,5704,3,0.000082,3,381
Bryanchaos3,Bryanchaos3,,-37.813628,-72.387502,-0.106667,30,35,2,855,TRUE,1,1,2,1,1,2,94,0.078463,0.130447,5675,3,0.000096,3,381
ColorsWasShit,ColorsWasShit,,-25.274398,-72.387502,-0.106667,587,290,12,53642,TRUE,1,1,2,1,1,2,95,0.074221,0.115091,6890.78354,3,0.00009,3,381
lolitiddies,lolitiddies,,26.65381,-82.998794,-0.106667,104,150,0,2599,TRUE,1,1,2,1,1,2,94,0.080166,0.134107,6861.78354,3,0.000102,3,381
dick_cancer,dick_cancer,,42.43472,-72.387502,-0.106667,7,43,0,172,TRUE,1,1,2,1,1,2,95,0.074583,0.117683,2873.891389,3,0.000082,3,381
ZeRedMoon,ZeRedMoon,,33.791638,-122.411031,-0.035556,67,239,1,2328,TRUE,3,3,6,3,3,6,94,0.08059,0.137911,29559.558475,3,0.000274,3,381
oovervinnliga,oovervinnliga,,0,-81.913305,-0.106667,130,225,1,2276,TRUE,1,1,2,1,1,2,93,0.082091,0.141281,770.595149,3,0.000073,3,381
shnrvr82,shnrvr82,,42.698463,-81.913305,-0.050952,385,170,61,38116,TRUE,2,1,3,2,1,3,93,0.080665,0.134085,5142.094237,3,0.000178,3,381
OceanicUK_,OceanicUK_,,33.791638,-81.913305,-0.106667,38,232,0,3393,TRUE,1,1,2,1,1,2,96,0.068718,0.100383,2594.383549,3,0.000107,3,381
ChaosSonic1,ChaosSonic1,,33.791638,-72.387502,0.188667,145,929,6,1870,FALSE,2,2,4,2,2,4,95,0.073782,0.114171,14318.315805,3,0.000178,3,381
ElSenorAzarod9,ElSenorAzarod9,,33.995076,-72.387502,-0.053333,64,341,0,1136,TRUE,2,2,4,2,2,4,94,0.081078,0.139743,10356.390186,3,0.000151,3,381
FreakinEmoRobot,FreakinEmoRobot,,41.878114,-84.389488,0.028333,316,787,7,7268,FALSE,3,3,6,3,3,6,93,0.088038,0.169234,15275.832862,3,0.000204,3,381
1d4steve,1d4steve,,40.101286,103.6,-0.106667,89,509,2,2071,TRUE,1,1,2,1,1,2,93,0.082225,0.140552,1048.477636,3,0.00008,3,381
DoctorBlueBird,DoctorBlueBird,,56.130366,-72.387502,-0.053333,185,168,18,22414,TRUE,1,1,2,1,1,2,95,0.074686,0.118018,5771.833333,3,0.00008,3,381
MastaToken,MastaToken,,39.952584,-82.998794,-0.106667,59,264,0,2894,TRUE,1,1,2,1,1,2,94,0.080709,0.138215,5742.833333,3,0.000094,3,381
gleibey,gleibey,,37.431573,-84.389488,-0.106667,8,147,0,1041,TRUE,1,1,2,1,1,2,92,0.087626,0.160928,1966.631024,3,0.000093,3,381
ItsUnderdog101,ItsUnderdog101,,33.791638,-82.998794,-0.106667,61,167,4,10459,TRUE,1,1,2,1,1,2,96,0.067786,0.09853,11407,3,0.000086,3,381
KittyRabbi,KittyRabbi,,43.837208,-82.998794,-0.106667,67,656,1,4322,TRUE,1,1,2,1,1,2,95,0.072709,0.11162,11378,3,0.000099,3,381
GothKazu,GothKazu,,39.045755,-82.998794,-0.053333,25,95,1,1792,TRUE,1,1,2,1,1,2,94,0.078402,0.129305,11349,3,0.00011,3,381
azazel_776,azazel_776,,56.130366,-72.387502,-0.106667,1467,2572,51,102094,TRUE,1,1,2,1,1,2,93,0.085271,0.154626,2865.892495,3,0.000076,3,381
TheNameOfShucks,TheNameOfShucks,,33.791638,-122.411031,-0.106667,25,643,18,13659,TRUE,1,1,2,1,1,2,96,0.067968,0.098514,17109,3,0.000071,3,381
GodofGrunts,GodofGrunts,,40.267194,-84.389488,-0.106667,335,617,33,10852,TRUE,1,1,2,1,1,2,95,0.07292,0.111545,17080,3,0.000087,3,381
notthatapple,notthatapple,,38.991096,-81.913305,-0.106667,261,417,7,22368,TRUE,1,1,2,1,1,2,94,0.07865,0.12907,17051,3,0.000099,3,381
A_Humble_Asshat,A_Humble_Asshat,,0,103.6,-0.106667,79,84,1,2992,TRUE,1,1,2,1,1,2,93,0.085357,0.154227,17022,3,0.00011,3,381
RJames0820,RJames0820,,33.791638,-81.913305,-0.106667,14,409,0,330,TRUE,1,1,2,1,1,2,96,0.068435,0.100365,18394.425552,3,0.000079,3,381
The_BiosphereX,The_BiosphereX,,43.361621,-122.411031,-0.106667,72,221,0,791,TRUE,1,1,2,1,1,2,95,0.072673,0.11094,6502.504775,3,0.000101,3,381
KulePotato890PD,KulePotato890PD,,0,-82.998794,-0.106667,70,101,1,1772,TRUE,1,1,2,1,1,2,94,0.07836,0.128266,6473.504775,3,0.000111,3,381
rorrimsalucard,rorrimsalucard,,33.791638,-81.913305,-0.106667,14,70,0,390,TRUE,1,1,2,1,1,2,96,0.071615,0.109871,11407,3,0.000091,3,381
Greddy_Wolf,Greddy_Wolf,,0,-82.998794,-0.106667,8,31,1,161,TRUE,1,1,2,1,1,2,95,0.077134,0.126857,11378,3,0.000103,3,381
JonathanCantao,JonathanCantao,,33.791638,-82.998794,-0.106667,17,39,0,154,TRUE,1,1,2,1,1,2,94,0.083575,0.151115,11349,3,0.000113,3,381
Nikolaithered,Nikolaithered,,33.448377,-81.913305,-0.106667,232,1187,4,6407,TRUE,1,1,2,1,1,2,96,0.071122,0.108627,5752.35494,3,0.000059,3,381
TNFPL,TNFPL,,33.791638,-122.411031,-0.106667,103,97,1,17653,TRUE,1,1,2,1,1,2,95,0.076561,0.125176,5723.35494,3,0.000076,3,381
Nosstea_,Nosstea_,,36.778261,-81.913305,-0.106667,64,65,0,925,TRUE,1,1,2,1,1,2,93,0.085913,0.157858,7993.230803,3,0.000089,3,381
HURICANEMEME,HURICANEMEME,,-14.599413,-82.998794,-0.106667,62,288,0,2300,TRUE,1,1,2,1,1,2,94,0.077353,0.125563,5746.476272,3,0.000082,3,381
SeizoraKouiro,SeizoraKouiro,,33.791638,-81.913305,-0.106667,1,90,0,28,TRUE,1,1,2,1,1,2,93,0.083832,0.149147,5717.476272,3,0.000096,3,381
MrEPICZOMBIE,MrEPICZOMBIE,,41.764599,-122.411031,-0.106667,80,80,3,2839,TRUE,1,1,2,1,1,2,94,0.082155,0.142733,1009.946132,3,0.000076,3,381
mitajthewolf,mitajthewolf,,51.919438,-122.411031,-0.106667,4,56,0,24,TRUE,1,1,2,1,1,2,94,0.078637,0.131297,0,3,0.000084,3,381
ReasonableMKII,ReasonableMKII,,60.927731,-81.913305,-0.106667,10,53,0,551,TRUE,1,1,2,1,1,2,94,0.079386,0.130862,3425.455281,3,0.000076,3,381
FilipWahrman,FilipWahrman,,33.791638,-72.387502,-0.106667,5,62,0,61,TRUE,1,1,2,1,1,2,95,0.069545,0.101908,7846.140712,3,0.00009,3,381
5p00ky80n35,5p00ky80n35,,44.07,103.6,0.031111,23,65,0,1850,FALSE,3,3,6,3,3,6,94,0.074737,0.116224,63330.203064,3,0.000241,3,381
NitteCera,NitteCera,,33.791638,-81.913305,-0.106667,22,134,0,432,TRUE,1,1,2,1,1,2,94,0.077716,0.12768,7588.054424,3,0.000094,3,381
coster2233,coster2233,,33.791638,-72.387502,-0.106667,24,183,0,73,TRUE,1,1,2,1,1,2,93,0.080873,0.136677,372.602608,3,0.000092,3,381
carelessvitch,carelessvitch,,0,-72.387502,-0.106667,84,197,18,15559,TRUE,1,1,2,1,1,2,94,0.08171,0.14074,730.144033,3,0.000071,3,381
Monk3yswithGuns,Monk3yswithGuns,,33.791638,-122.411031,0.023333,271,123,9,38235,FALSE,1,1,2,1,1,2,94,0.077461,0.125358,803.04503,3,0.000085,3,381
SmallM0ist,SmallM0ist,,60.128161,-81.913305,-0.106667,7,183,0,557,TRUE,1,1,2,1,1,2,93,0.081793,0.139046,563.852286,3,0.00008,3,381
TheRZIGuy,TheRZIGuy,,31.968599,-122.411031,-0.106667,302,429,7,18959,TRUE,1,1,2,1,1,2,94,0.07816,0.128379,403.329693,3,0.000074,3,381
Droppinbodies05,Droppinbodies05,,33.791638,-72.387502,-0.106667,818,1751,28,72596,TRUE,1,1,2,1,1,2,96,0.069513,0.103404,5993.707532,3,0.000078,3,381
Adiabat79,Adiabat79,,33.791638,103.6,-0.106667,77,400,6,1545,TRUE,1,1,2,1,1,2,95,0.074699,0.118072,5964.707532,3,0.000092,3,381
ThreeBeees,ThreeBeees,,33.791638,-122.411031,-0.053333,94,769,0,15434,TRUE,2,2,4,2,2,4,94,0.080721,0.138358,20303.562634,3,0.000165,3,381
Arryndosk_Raven,Arryndosk_Raven,,0,-72.387502,-0.106667,66,179,2,5692,TRUE,1,1,2,1,1,2,96,0.066597,0.09561,6158.494766,3,0.000109,3,381
CringyGinge,CringyGinge,,33.791638,-72.387502,-0.106667,100,478,0,9234,TRUE,1,1,2,1,1,2,95,0.071341,0.107784,6129.494766,3,0.000119,3,381
skullking7638,skullking7638,,33.791638,-81.913305,0.046667,31,110,0,874,FALSE,2,2,4,2,2,4,94,0.076814,0.12401,24970.591143,3,0.000178,3,381
Xekus,Xekus,,60.472024,-122.411031,-0.003333,30,73,3,754,TRUE,1,1,2,1,1,2,94,0.08098,0.139066,10396.665059,3,0.000101,3,381
AxelBlazen,AxelBlazen,,38.955203,-72.387502,-0.106667,17,95,0,793,TRUE,1,1,2,1,1,2,95,0.076734,0.126038,750.639331,3,0.000096,3,381
igniazpi,igniazpi,,20.593684,-82.998794,-0.106667,548,529,3,5576,TRUE,1,1,2,1,1,2,94,0.075572,0.119515,16710.931541,3,0.000084,3,381
aestheticjmack,aestheticjmack,,0,103.6,-0.106667,57,424,2,1303,TRUE,1,1,2,1,1,2,92,0.085555,0.154111,6758.462661,3,0.000083,3,381
fagfuccker,fagfuccker,,34.802075,-72.387502,-0.106667,29,180,1,440,TRUE,1,1,2,1,1,2,95,0.075059,0.119518,5730.222611,3,0.000054,3,381
Bluberry_Inked,Bluberry_Inked,,27.664827,-72.387502,-0.106667,17,47,0,3415,TRUE,1,1,2,1,1,2,94,0.081144,0.140395,5701.222611,3,0.000072,3,381
SmalltownNGames,SmalltownNGames,,35.917715,-81.913305,-0.106667,844,742,10,9379,TRUE,1,1,2,1,1,2,94,0.080301,0.136948,1951.997653,3,0.00008,3,381
LyonneStroche,LyonneStroche,,18.155134,-82.998794,0.098333,17,140,1,1223,FALSE,2,2,4,2,2,4,95,0.07387,0.115536,34784.225148,3,0.000124,3,381
Quietnumber,Quietnumber,,38.910832,-81.913305,-0.106667,68,200,0,6449,TRUE,1,1,2,1,1,2,94,0.079439,0.133177,10920.52425,3,0.000078,3,381
DeFakeRomulus,DeFakeRomulus,,33.791638,-72.387502,-0.106667,2,13,0,102,TRUE,1,1,2,1,1,2,95,0.075299,0.120243,5704,3,0.000078,3,381
Apezrule,Apezrule,,33.791638,-72.387502,-0.106667,58,241,20,2123,TRUE,1,1,2,1,1,2,94,0.081425,0.141446,5675,3,0.000092,3,381
KiloSwiss,KiloSwiss,,46.818188,-82.998794,-0.106667,186,1012,4,3961,TRUE,1,1,2,1,1,2,95,0.07517,0.119609,7384.931475,3,0.000093,3,381
mcleoyolo,mcleoyolo,,33.791638,-82.998794,-0.106667,17,45,1,638,TRUE,1,1,2,1,1,2,94,0.081273,0.140475,7355.931475,3,0.000105,3,381
Randomitgeek,Randomitgeek,,33.791638,-81.913305,-0.106667,48,150,0,3314,TRUE,1,1,2,1,1,2,93,0.08239,0.141133,8805.4777,3,0.000117,3,381
PirateCapNL,PirateCapNL,,53.227422,-81.913305,-0.106667,230,701,14,6141,TRUE,1,1,2,1,1,2,96,0.06708,0.096867,5836.994184,3,0.000076,3,381
_cesar03,_cesar03,,0,103.6,-0.106667,25,81,0,153,TRUE,1,1,2,1,1,2,95,0.071896,0.109471,5807.994184,3,0.00009,3,381
CH3TN1K_1389,CH3TN1K_1389,,42.331427,-72.387502,-0.106667,88,521,0,997,TRUE,1,1,2,1,1,2,94,0.077779,0.12808,2531.406874,3,0.000085,3,381
PootisFish,PootisFish,,33.791638,-81.913305,-0.106667,69,84,2,3524,TRUE,1,1,2,1,1,2,95,0.073009,0.112375,5856.709091,3,0.000081,3,381
CptnAshleyLogan,CptnAshleyLogan,,0,-72.387502,-0.106667,226,185,2,11785,TRUE,1,1,2,1,1,2,94,0.078752,0.130289,5827.709091,3,0.000095,3,381
DemoIsSORTACool,DemoIsSORTACool,,40.766362,-72.387502,0.046667,251,216,9,43833,FALSE,2,2,4,2,2,4,95,0.074345,0.116788,29474.447713,3,0.000162,3,381
Bitman_BR,Bitman_BR,,0,-72.387502,-0.106667,595,620,1,19267,TRUE,1,1,2,1,1,2,94,0.079773,0.133785,15284.437669,3,0.000095,3,381
Ben_Ulrand,Ben_Ulrand,,42.430481,-72.387502,-0.106667,144,683,4,15327,TRUE,1,1,2,1,1,2,100,0.051788,0.064801,56904.833333,3,0.000097,3,381
realEthanCris,realEthanCris,,29.760427,-81.913305,-0.106667,46,110,0,623,TRUE,1,1,2,1,1,2,99,0.054609,0.069803,56875.833333,3,0.000108,3,381
NikkioftheNorth,NikkioftheNorth,,43.42225,-81.913305,-0.106667,39,210,0,740,TRUE,1,1,2,1,1,2,98,0.057755,0.075715,56846.833333,3,0.000118,3,381
ZethTheSergal,ZethTheSergal,,0,-122.411031,-0.106667,903,1474,7,16754,TRUE,1,1,2,1,1,2,97,0.061286,0.082832,56817.833333,3,0.000126,3,381
SlightlyAbvAvrg,SlightlyAbvAvrg,,33.791638,-81.913305,0.146667,3,20,0,1008,FALSE,2,2,4,2,2,4,96,0.065277,0.091625,107873,3,0.000262,3,381
wirseen,wirseen,,59.329324,-122.411031,-0.106667,129,367,0,378,TRUE,1,1,2,1,1,2,97,0.065258,0.09312,22471.910693,3,0.000137,3,381
Stealthy_Drag0n,Stealthy_Drag0n,,33.791638,-81.913305,-0.106667,19,106,4,833,TRUE,1,1,2,1,1,2,96,0.069802,0.104599,22442.910693,3,0.000142,3,381
aspazyt,aspazyt,,30.267153,-72.387502,-0.106667,25,329,0,472,TRUE,1,1,2,1,1,2,95,0.075026,0.119753,22413.910693,3,0.000147,3,381
ChiefLakota,ChiefLakota,,33.836081,-72.387502,-0.106667,66,120,1,1814,TRUE,1,1,2,1,1,2,95,0.072747,0.111401,5913.132792,3,0.000092,3,381
TeamSynaptik,TeamSynaptik,,33.791638,-81.913305,-0.106667,68,162,3,1432,TRUE,1,1,2,1,1,2,94,0.078447,0.128895,5884.132792,3,0.000104,3,381
Excalizorz,Excalizorz,,39.792979,-72.387502,-0.053333,43,178,3,7531,TRUE,2,2,4,2,2,4,94,0.079715,0.134267,2310.487192,3,0.000144,3,381
pog12156,pog12156,,33.791638,-81.913305,-0.106667,0,36,0,83,TRUE,1,1,2,1,1,2,95,0.073726,0.114608,45255.613385,3,0.000076,3,381
kevindragon214,kevindragon214,,33.791638,-82.998794,0.046667,39,403,0,3372,FALSE,2,2,4,2,2,4,94,0.079588,0.133427,84922.96966,3,0.000175,3,381
Cent2ark,Cent2ark,,29.424122,-72.387502,-0.106667,14,133,0,970,TRUE,1,1,2,1,1,2,97,0.065764,0.093686,5730.376392,3,0.000091,3,381
timedsteele,timedsteele,,28.416282,-122.411031,-0.106667,142,446,9,4903,TRUE,1,1,2,1,1,2,96,0.070386,0.105284,5701.376392,3,0.000103,3,381
EliminateHeat,EliminateHeat,,38.440429,-72.387502,-0.106667,39,124,2,3058,TRUE,1,1,2,1,1,2,94,0.081902,0.14189,17115.56994,3,0.000158,3,381
BrownRanger64,BrownRanger64,,-35.675147,-72.387502,-0.106667,320,509,4,3794,TRUE,1,1,2,1,1,2,94,0.079798,0.134188,0,3,0.0001,3,381
Captain_Linux,Captain_Linux,,37.09024,-72.387502,-0.053333,197,861,2,15657,TRUE,2,2,4,2,2,4,96,0.068513,0.100704,32097.138394,3,0.000134,3,381
BigB0X,BigB0X,,33.791638,-72.387502,-0.053333,326,286,12,41569,TRUE,1,1,2,1,1,2,99,0.057002,0.074971,17151.879851,3,0.000083,3,381
blackmesa_ita,blackmesa_ita,,45.406435,-72.387502,-0.106667,403,2193,8,6175,TRUE,1,1,2,1,1,2,98,0.060441,0.081923,17122.879851,3,0.000096,3,381
_Thicc_,_Thicc_,,27.664827,103.6,-0.106667,146,183,2,2446,TRUE,1,1,2,1,1,2,97,0.064322,0.090433,17093.879851,3,0.000108,3,381
ov_nothing,ov_nothing,,55.958987,-81.913305,-0.106667,107,509,0,989,TRUE,1,1,2,1,1,2,96,0.068735,0.101131,17064.879851,3,0.000117,3,381
Chris__Raposo,Chris__Raposo,,44.389356,-72.387502,0.046667,82,344,9,15387,FALSE,2,2,4,2,2,4,95,0.073799,0.115099,40282.028851,3,0.000199,3,381
nicocchin,nicocchin,,0,-81.913305,-0.106667,5190,51,47,55853,TRUE,1,1,2,1,1,2,96,0.068269,0.099973,556.672577,3,0.00011,3,381
maybeishouldtry,maybeishouldtry,,0,-82.998794,0.046667,34,227,1,2133,FALSE,2,2,4,2,2,4,95,0.073261,0.113607,18080.478957,3,0.000172,3,381
JankyDisplay,JankyDisplay,,39.143758,-82.998794,-0.106667,35,133,1,5300,TRUE,1,1,2,1,1,2,94,0.078065,0.127911,8654.666926,3,0.000099,3,381
MadFurryMGTOW,MadFurryMGTOW,,43.78444,-82.998794,-0.106667,161,85,1,5745,TRUE,1,1,2,1,1,2,94,0.077407,0.126235,6089.252572,3,0.000086,3,381
ShadyGrin,ShadyGrin,,34.959208,-81.913305,-0.106667,53,130,1,2067,TRUE,1,1,2,1,1,2,93,0.083897,0.150253,6060.252572,3,0.000099,3,381
FSMellon,FSMellon,,0,-84.389488,-0.106667,616,1090,13,46612,TRUE,1,1,2,1,1,2,96,0.068648,0.100999,11420.10119,3,0.000088,3,381
TwilightWolf_,TwilightWolf_,,56.490671,-122.411031,-0.106667,153,300,2,10227,TRUE,1,1,2,1,1,2,95,0.073701,0.114883,11391.10119,3,0.000101,3,381
BrandonGrayAlt,BrandonGrayAlt,,55.378051,-72.387502,-0.106667,78,178,2,5006,TRUE,1,1,2,1,1,2,94,0.079557,0.133871,11362.10119,3,0.000112,3,381
AMS604,AMS604,,27.415817,-72.387502,-0.106667,41,54,1,4073,TRUE,1,1,2,1,1,2,96,0.065627,0.092355,17109,3,0.000087,3,381
liamland2000,liamland2000,,43.804133,-82.998794,-0.106667,19,114,0,242,TRUE,1,1,2,1,1,2,95,0.07023,0.103556,17080,3,0.0001,3,381
MeGustavAydolph,MeGustavAydolph,,0,-82.998794,-0.106667,215,497,1,5049,TRUE,1,1,2,1,1,2,94,0.075528,0.118226,17051,3,0.000111,3,381
Misuteri_Kenshi,Misuteri_Kenshi,,0,-122.411031,-0.106667,68,202,1,525,TRUE,1,1,2,1,1,2,93,0.08169,0.13847,17022,3,0.00012,3,381
cheesyyburrito,cheesyyburrito,,43.779233,-72.387502,-0.106667,354,324,7,2317,TRUE,1,1,2,1,1,2,95,0.07303,0.111943,5771.250458,3,0.000087,3,381
Welrus_meng,Welrus_meng,,20.011737,-122.411031,-0.106667,14,101,0,546,TRUE,1,1,2,1,1,2,94,0.078776,0.129674,5742.250458,3,0.0001,3,381
NeumaticSparrow,NeumaticSparrow,,37.236403,-81.913305,-0.106667,145,280,1,3065,TRUE,1,1,2,1,1,2,94,0.078289,0.128077,5164.066872,3,0.000091,3,381
Lonewolf165,Lonewolf165,,40.712775,-82.998794,0.227238,511,1470,4,13016.2,FALSE,1,1,2,1,1,2,94,0.080673,0.136246,3505.830593,3,0.00009,3,381
not4u2no24,not4u2no24,,33.791638,-81.913305,-0.106667,16,94,0,400,TRUE,1,1,2,1,1,2,97,0.060965,0.0823,22810,3,0.000084,3,381
Lydiaisfrench,Lydiaisfrench,,35.181446,-82.998794,-0.106667,147,412,7,7466,TRUE,1,1,2,1,1,2,96,0.064917,0.090886,22781,3,0.000097,3,381
OutboundSalvo,OutboundSalvo,,33.791638,-81.913305,-0.106667,104,586,1,5028,TRUE,1,1,2,1,1,2,95,0.069416,0.101684,22752,3,0.000109,3,381
RationalMemer,RationalMemer,,33.791638,-81.913305,-0.106667,42,215,0,731,TRUE,1,1,2,1,1,2,94,0.074585,0.115754,22723,3,0.000118,3,381
Jello_Pudding0,Jello_Pudding0,,47.751074,-82.998794,-0.106667,20,140,0,669,TRUE,1,1,2,1,1,2,93,0.080586,0.135034,22694,3,0.000126,3,381
HurricaneBlade,HurricaneBlade,,0,-82.998794,-0.106667,74,120,2,2323,TRUE,1,1,2,1,1,2,93,0.086975,0.162625,3193.943889,3,0.000076,3,381
CyberDarkArts,CyberDarkArts,,33.791638,-72.387502,-0.106667,11,230,0,91,TRUE,1,1,2,1,1,2,92,0.086159,0.157202,480.12346,3,0.000046,3,381
_kitthekat,_kitthekat,,0,103.6,-0.128333,131,497,3,6527,TRUE,2,2,4,2,2,4,94,0.077874,0.127125,38390.248908,3,0.000113,3,381
TheTetrodox,TheTetrodox,,40.62097,-122.411031,-0.106667,159,1359,6,6818,TRUE,1,1,2,1,1,2,94,0.075787,0.119806,5727.309189,3,0.000076,3,381
epicaker,epicaker,,39.133594,-72.387502,-0.106667,26,64,8,609,TRUE,1,1,2,1,1,2,93,0.081997,0.140778,5698.309189,3,0.000091,3,381
chrishazfun,chrishazfun,,-25.274398,-72.387502,0.037222,760,1505,23,35730,FALSE,1,1,2,1,1,2,95,0.073326,0.113519,5411.114915,3,0.00007,3,381
Morbulus,Morbulus,,0,-122.411031,-0.106667,29,21,1,787,TRUE,1,1,2,1,1,2,95,0.077404,0.128468,415.959982,3,0.000101,3,381
Aukvision,Aukvision,,33.791638,-72.387502,-0.106667,7,9,0,106,TRUE,1,1,2,1,1,2,96,0.068807,0.10125,11407,3,0.000079,3,381
krofoot,krofoot,,33.791638,-82.998794,-0.053333,83,197,15,5532,TRUE,1,1,2,1,1,2,95,0.073883,0.115192,11378,3,0.000093,3,381
realSlyMarbo,realSlyMarbo,,47.767774,-81.913305,-0.106667,171,518,2,5285,TRUE,1,1,2,1,1,2,94,0.079768,0.134251,11349,3,0.000105,3,381
InvertedWolf,InvertedWolf,,41.308274,-82.998794,-0.106667,17,19,0,118,TRUE,1,1,2,1,1,2,95,0.071718,0.108191,5817.731885,3,0.000077,3,381
BulgeOfBoys,BulgeOfBoys,,51.507351,-72.387502,-0.106667,73,300,1,500,TRUE,1,1,2,1,1,2,94,0.077253,0.124539,5788.731885,3,0.000091,3,381
adamfreemandan1,adamfreemandan1,,53.408371,103.6,-0.053333,0,31,0,8,TRUE,2,2,4,2,2,4,95,0.071925,0.110179,57740.649727,3,0.000217,3,381
WANTZ1N,WANTZ1N,,55.676097,-122.411031,-0.106667,39,187,0,1174,TRUE,1,1,2,1,1,2,94,0.076287,0.121847,36133.289638,3,0.000118,3,381
Thegamingotaku,Thegamingotaku,,52.355518,-122.411031,-0.106667,46,22,0,3094,TRUE,1,1,2,1,1,2,93,0.082579,0.143703,36104.289638,3,0.000126,3,381
DavCube,DavCube,,60.472024,-72.387502,-0.106667,32,119,0,964,TRUE,1,1,2,1,1,2,96,0.067345,0.097486,2072.987179,3,0.000082,3,381
proknifegamer,proknifegamer,,33.791638,-81.913305,-0.106667,12,85,0,16,TRUE,1,1,2,1,1,2,94,0.077757,0.127096,11477.9126,3,0.000117,3,381
DSAFed_,DSAFed_,,33.791638,-72.387502,0,263,402,27,6573,TRUE,0,1,1,0,1,1,100,0.054125,0.069447,0,3,0.000026,3,865
